Session,Spin_Num,Data_Index,Actual_Number,Predicted_Anchors,Confidence_%,Bet_Placed,Total_Bet,Result,Net_Profit,Bankroll,Hit
64,77,190,32,8|30|23|13,68.0,YES,36.0,WIN,72.0,4120.0,YES
65,1,115,26,1|33|20|4,59.1,YES,12.0,LOSS,-12.0,3988.0,NO
65,2,116,30,8|30|23|17,66.1,YES,12.0,WIN,24.0,4012.0,YES
65,3,117,16,8|30|23|24,75.1,YES,12.0,WIN,24.0,4036.0,YES
65,4,118,7,36|13|11|20,70.4,YES,12.0,LOSS,-12.0,4024.0,NO
65,5,119,20,14|20|31|15,77.3,YES,12.0,WIN,24.0,4048.0,YES
65,6,120,9,1|33|20|4,79.0,YES,12.0,LOSS,-12.0,4036.0,NO
65,7,121,32,34|17|6|20,76.6,YES,12.0,LOSS,-12.0,4024.0,NO
65,8,122,26,7|29|28|8,76.6,NO,0,,0,4024.0,NO
65,9,123,34,8|30|23|11,77.9,NO,0,,0,4024.0,YES
65,10,124,16,7|29|28|0,77.8,NO,0,,0,4024.0,NO
65,11,125,14,36|13|11|20,76.0,YES,12.0,WIN,24.0,4048.0,YES
65,12,126,29,20|1|14|30,76.4,YES,12.0,LOSS,-12.0,4036.0,NO
65,13,127,24,8|30|23|34,73.4,YES,12.0,WIN,24.0,4060.0,YES
65,14,128,11,16|24|33|1,71.0,YES,12.0,WIN,24.0,4084.0,YES
65,15,129,7,7|29|28|21,66.7,YES,12.0,WIN,24.0,4108.0,YES
66,1,116,30,8|30|23|17,56.1,YES,12.0,WIN,24.0,4024.0,YES
66,2,117,16,8|30|23|24,75.1,YES,12.0,WIN,24.0,4048.0,YES
66,3,118,7,36|13|11|20,70.4,YES,12.0,LOSS,-12.0,4036.0,NO
66,4,119,20,14|20|31|15,77.3,YES,12.0,WIN,24.0,4060.0,YES
66,5,120,9,1|33|20|4,80.0,YES,12.0,LOSS,-12.0,4048.0,NO
66,6,121,32,34|17|6|20,77.5,YES,12.0,LOSS,-12.0,4036.0,NO
66,7,122,26,7|29|28|8,77.5,NO,0,,0,4036.0,NO
66,8,123,34,8|30|23|11,78.1,NO,0,,0,4036.0,YES
66,9,124,16,7|29|28|0,78.0,NO,0,,0,4036.0,NO
66,10,125,14,36|13|11|20,76.2,YES,12.0,WIN,24.0,4060.0,YES
66,11,126,29,20|1|14|30,76.8,YES,12.0,LOSS,-12.0,4048.0,NO
66,12,127,24,8|30|23|34,73.9,YES,12.0,WIN,24.0,4072.0,YES
66,13,128,11,16|24|33|1,71.4,YES,12.0,WIN,24.0,4096.0,YES
66,14,129,7,7|29|28|21,67.1,YES,12.0,WIN,24.0,4120.0,YES
67,1,117,16,8|30|23|24,65.1,YES,12.0,WIN,24.0,4024.0,YES
67,2,118,7,36|13|11|20,70.4,YES,12.0,LOSS,-12.0,4012.0,NO
67,3,119,20,14|20|31|15,77.3,YES,12.0,WIN,24.0,4036.0,YES
67,4,120,9,1|33|20|4,80.0,YES,12.0,LOSS,-12.0,4024.0,NO
67,5,121,32,34|17|6|20,78.1,YES,12.0,LOSS,-12.0,4012.0,NO
67,6,122,26,7|29|28|8,77.2,NO,0,,0,4012.0,NO
67,7,123,34,8|30|23|11,77.1,NO,0,,0,4012.0,YES
67,8,124,16,7|29|28|0,77.3,NO,0,,0,4012.0,NO
67,9,125,14,36|13|11|20,75.6,YES,12.0,WIN,24.0,4036.0,YES
67,10,126,29,20|1|14|30,76.3,YES,12.0,LOSS,-12.0,4024.0,NO
67,11,127,24,8|30|23|34,73.6,YES,12.0,WIN,24.0,4048.0,YES
67,12,128,11,16|24|33|1,71.2,YES,12.0,WIN,24.0,4072.0,YES
67,13,129,7,7|29|28|21,67.0,YES,12.0,WIN,24.0,4096.0,YES
67,14,130,17,19|15|4|20,75.1,YES,12.0,LOSS,-12.0,4084.0,NO
67,15,131,11,6|34|27|0,70.4,YES,12.0,LOSS,-12.0,4072.0,NO
67,16,132,13,7|29|28|21,73.9,NO,0,,0,4072.0,NO
67,17,133,18,16|24|33|1,72.9,NO,0,,0,4072.0,NO
67,18,134,34,6|34|27|36,73.1,NO,0,,0,4072.0,YES
67,19,135,34,7|29|28|16,72.2,YES,12.0,LOSS,-12.0,4060.0,NO
67,20,136,3,7|29|28|34,68.8,YES,24.0,LOSS,-24.0,4036.0,NO
67,21,137,10,16|24|33|34,70.3,YES,24.0,LOSS,-24.0,4012.0,NO
67,22,138,29,6|34|27|21,64.2,NO,0,,0,4012.0,NO
67,23,139,23,34|17|6|8,64.6,NO,0,,0,4012.0,YES
67,24,140,7,24|5|16|4,63.6,NO,0,,0,4012.0,NO
67,25,141,3,20|1|14|17,70.5,YES,24.0,LOSS,-24.0,3988.0,NO
67,26,142,1,16|24|33|10,71.9,YES,36.0,LOSS,-36.0,3952.0,NO
67,27,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,4024.0,YES
67,28,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3988.0,NO
67,29,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4060.0,YES
67,30,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4132.0,YES
68,1,118,7,36|13|11|20,60.4,YES,12.0,LOSS,-12.0,3988.0,NO
68,2,119,20,14|20|31|15,77.3,YES,12.0,WIN,24.0,4012.0,YES
68,3,120,9,1|33|20|4,80.0,YES,12.0,LOSS,-12.0,4000.0,NO
68,4,121,32,34|17|6|20,78.1,YES,12.0,LOSS,-12.0,3988.0,NO
68,5,122,26,7|29|28|8,78.1,NO,0,,0,3988.0,NO
68,6,123,34,8|30|23|11,75.8,NO,0,,0,3988.0,YES
68,7,124,16,7|29|28|0,76.3,NO,0,,0,3988.0,NO
68,8,125,14,36|13|11|20,74.8,YES,12.0,WIN,24.0,4012.0,YES
68,9,126,29,20|1|14|30,75.7,YES,12.0,LOSS,-12.0,4000.0,NO
68,10,127,24,8|30|23|34,73.1,YES,12.0,WIN,24.0,4024.0,YES
68,11,128,11,16|24|33|1,71.0,YES,12.0,WIN,24.0,4048.0,YES
68,12,129,7,7|29|28|21,66.9,YES,12.0,WIN,24.0,4072.0,YES
68,13,130,17,19|15|4|20,75.1,YES,12.0,LOSS,-12.0,4060.0,NO
68,14,131,11,6|34|27|0,70.4,YES,12.0,LOSS,-12.0,4048.0,NO
68,15,132,13,7|29|28|21,73.8,NO,0,,0,4048.0,NO
68,16,133,18,16|24|33|1,72.8,NO,0,,0,4048.0,NO
68,17,134,34,6|34|27|36,73.0,NO,0,,0,4048.0,YES
68,18,135,34,7|29|28|16,72.1,YES,12.0,LOSS,-12.0,4036.0,NO
68,19,136,3,7|29|28|34,68.6,YES,24.0,LOSS,-24.0,4012.0,NO
68,20,137,10,16|24|33|34,70.2,YES,24.0,LOSS,-24.0,3988.0,NO
68,21,138,29,6|34|27|21,64.2,NO,0,,0,3988.0,NO
68,22,139,23,34|17|6|8,64.6,NO,0,,0,3988.0,YES
68,23,140,7,24|5|16|4,63.6,NO,0,,0,3988.0,NO
68,24,141,3,20|1|14|17,70.5,YES,24.0,LOSS,-24.0,3964.0,NO
68,25,142,1,16|24|33|10,71.9,YES,36.0,LOSS,-36.0,3928.0,NO
68,26,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,4000.0,YES
68,27,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3964.0,NO
68,28,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4036.0,YES
68,29,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4108.0,YES
69,1,119,20,14|20|31|15,67.3,YES,12.0,WIN,24.0,4024.0,YES
69,2,120,9,1|33|20|4,80.0,YES,12.0,LOSS,-12.0,4012.0,NO
69,3,121,32,34|17|6|20,78.1,YES,12.0,LOSS,-12.0,4000.0,NO
69,4,122,26,7|29|28|8,78.1,NO,0,,0,4000.0,NO
69,5,123,34,8|30|23|11,77.9,NO,0,,0,4000.0,YES
69,6,124,16,7|29|28|0,76.4,NO,0,,0,4000.0,NO
69,7,125,14,36|13|11|20,74.8,YES,12.0,WIN,24.0,4024.0,YES
69,8,126,29,20|1|14|30,76.0,YES,12.0,LOSS,-12.0,4012.0,NO
69,9,127,24,8|30|23|34,73.4,YES,12.0,WIN,24.0,4036.0,YES
69,10,128,11,16|24|33|1,71.4,YES,12.0,WIN,24.0,4060.0,YES
69,11,129,7,7|29|28|21,67.4,YES,12.0,WIN,24.0,4084.0,YES
69,12,130,17,19|15|4|20,75.7,YES,12.0,LOSS,-12.0,4072.0,NO
69,13,131,11,6|34|27|0,70.9,YES,12.0,LOSS,-12.0,4060.0,NO
69,14,132,13,7|29|28|21,74.3,NO,0,,0,4060.0,NO
69,15,133,18,16|24|33|1,73.2,NO,0,,0,4060.0,NO
69,16,134,34,6|34|27|36,73.3,NO,0,,0,4060.0,YES
69,17,135,34,7|29|28|16,72.4,YES,12.0,LOSS,-12.0,4048.0,NO
69,18,136,3,7|29|28|34,69.0,YES,24.0,LOSS,-24.0,4024.0,NO
69,19,137,10,16|24|33|34,70.4,YES,24.0,LOSS,-24.0,4000.0,NO
69,20,138,29,6|34|27|21,64.5,NO,0,,0,4000.0,NO
69,21,139,23,34|17|6|8,64.6,NO,0,,0,4000.0,YES
69,22,140,7,24|5|16|4,63.6,NO,0,,0,4000.0,NO
69,23,141,3,20|1|14|17,70.5,YES,24.0,LOSS,-24.0,3976.0,NO
69,24,142,1,16|24|33|10,71.9,YES,36.0,LOSS,-36.0,3940.0,NO
69,25,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,4012.0,YES
69,26,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3976.0,NO
69,27,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4048.0,YES
69,28,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4120.0,YES
70,1,120,9,1|33|20|4,70.0,YES,12.0,LOSS,-12.0,3988.0,NO
70,2,121,32,34|17|6|20,78.1,YES,12.0,LOSS,-12.0,3976.0,NO
70,3,122,26,7|29|28|8,78.1,NO,0,,0,3976.0,NO
70,4,123,34,8|30|23|11,76.2,NO,0,,0,3976.0,YES
70,5,124,16,7|29|28|0,77.1,NO,0,,0,3976.0,NO
70,6,125,14,36|13|11|20,72.4,YES,12.0,WIN,24.0,4000.0,YES
70,7,126,29,20|1|14|30,74.2,YES,12.0,LOSS,-12.0,3988.0,NO
70,8,127,24,8|30|23|34,72.0,YES,12.0,WIN,24.0,4012.0,YES
70,9,128,11,16|24|33|1,70.2,YES,12.0,WIN,24.0,4036.0,YES
70,10,129,7,7|29|28|21,66.5,YES,12.0,WIN,24.0,4060.0,YES
70,11,130,17,19|15|4|20,75.2,YES,12.0,LOSS,-12.0,4048.0,NO
70,12,131,11,6|34|27|0,70.4,YES,12.0,LOSS,-12.0,4036.0,NO
70,13,132,13,7|29|28|21,73.8,NO,0,,0,4036.0,NO
70,14,133,18,16|24|33|1,72.7,NO,0,,0,4036.0,NO
70,15,134,34,6|34|27|36,72.8,NO,0,,0,4036.0,YES
70,16,135,34,7|29|28|16,72.0,YES,12.0,LOSS,-12.0,4024.0,NO
70,17,136,3,7|29|28|34,68.5,YES,24.0,LOSS,-24.0,4000.0,NO
70,18,137,10,16|24|33|34,70.0,YES,24.0,LOSS,-24.0,3976.0,NO
70,19,138,29,6|34|27|21,64.0,NO,0,,0,3976.0,NO
70,20,139,23,34|17|6|8,64.1,NO,0,,0,3976.0,YES
70,21,140,7,24|5|16|4,63.6,NO,0,,0,3976.0,NO
70,22,141,3,20|1|14|17,70.5,YES,24.0,LOSS,-24.0,3952.0,NO
70,23,142,1,16|24|33|10,71.9,YES,36.0,LOSS,-36.0,3916.0,NO
70,24,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,3988.0,YES
70,25,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3952.0,NO
70,26,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4024.0,YES
70,27,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4096.0,YES
70,28,147,10,1|33|20|9,63.4,YES,24.0,LOSS,-24.0,4072.0,NO
70,29,148,20,6|34|27|29,66.6,YES,24.0,LOSS,-24.0,4048.0,NO
70,30,149,24,1|33|20|9,59.0,NO,0,,0,4048.0,NO
70,31,150,32,11|36|30|1,55.6,NO,0,,0,4048.0,NO
70,32,151,36,7|29|28|6,59.1,NO,0,,0,4048.0,NO
70,33,152,25,9|31|22|18,56.8,YES,24.0,LOSS,-24.0,4024.0,NO
70,34,153,14,17|25|34|28,58.4,YES,36.0,LOSS,-36.0,3988.0,NO
70,35,154,34,20|1|14|29,57.4,YES,36.0,LOSS,-36.0,3952.0,NO
70,36,155,15,7|29|28|34,57.6,NO,0,,0,3952.0,NO
70,37,156,4,1|33|20|14,56.6,NO,0,,0,3952.0,NO
70,38,157,11,4|19|21|10,49.2,NO,0,,0,3952.0,YES
70,39,158,26,21|4|2|7,51.1,YES,36.0,LOSS,-36.0,3916.0,NO
70,40,159,27,34|17|6|8,51.2,YES,48.0,LOSS,-48.0,3868.0,NO
70,41,160,18,23|8|10|34,58.5,YES,48.0,LOSS,-48.0,3820.0,NO
70,42,161,7,34|17|6|27,58.8,NO,0,,0,3820.0,YES
70,43,162,14,20|1|14|31,55.9,NO,0,,0,3820.0,YES
70,44,163,25,31|14|9|34,62.9,NO,0,,0,3820.0,NO
70,45,164,33,14|20|31|17,67.2,YES,48.0,LOSS,-48.0,3772.0,NO
70,46,165,3,8|30|23|5,63.2,YES,60.0,LOSS,-60.0,3712.0,NO
70,47,166,30,1|33|20|16,60.1,YES,60.0,LOSS,-60.0,3652.0,NO
70,48,167,25,8|30|23|16,56.5,NO,0,,0,3652.0,NO
70,49,168,1,14|20|31|17,59.1,NO,0,,0,3652.0,YES
70,50,169,34,22|9|18|20,62.4,NO,0,,0,3652.0,NO
70,51,170,34,7|29|28|34,61.5,YES,60.0,WIN,120.0,3772.0,YES
70,52,171,24,3|35|26|34,63.2,YES,60.0,WIN,120.0,3892.0,YES
70,53,172,5,11|36|30|1,63.9,YES,48.0,LOSS,-48.0,3844.0,NO
70,54,173,13,33|16|1|24,64.0,YES,48.0,LOSS,-48.0,3796.0,NO
70,55,174,19,1|33|20|25,61.3,NO,0,,0,3796.0,NO
70,56,175,14,15|32|19|34,63.0,NO,0,,0,3796.0,NO
70,57,176,35,34|17|6|25,65.3,NO,0,,0,3796.0,NO
70,58,177,6,34|17|6|8,64.4,YES,48.0,WIN,96.0,3892.0,YES
70,59,178,30,1|33|20|25,63.7,YES,48.0,LOSS,-48.0,3844.0,NO
70,60,179,25,25|2|17|24,65.3,YES,48.0,WIN,96.0,3940.0,YES
70,61,180,8,1|33|20|14,68.8,YES,48.0,LOSS,-48.0,3892.0,NO
70,62,181,20,1|33|20|5,69.0,YES,48.0,WIN,96.0,3988.0,YES
70,63,182,17,1|33|20|24,70.5,YES,48.0,WIN,96.0,4084.0,YES
70,64,183,25,6|34|27|0,71.9,YES,36.0,LOSS,-36.0,4048.0,NO
70,65,184,29,1|33|20|8,66.4,YES,36.0,LOSS,-36.0,4012.0,NO
70,66,185,19,34|17|6|8,63.9,NO,0,,0,4012.0,NO
70,67,186,13,14|20|31|15,63.4,NO,0,,0,4012.0,NO
70,68,187,30,25|2|17|8,59.9,NO,0,,0,4012.0,YES
70,69,188,9,25|2|17|8,67.6,YES,36.0,WIN,72.0,4084.0,YES
70,70,189,21,34|17|6|32,66.9,YES,36.0,LOSS,-36.0,4048.0,NO
70,71,190,32,8|30|23|13,68.0,YES,36.0,WIN,72.0,4120.0,YES
71,1,121,32,34|17|6|20,68.1,YES,12.0,LOSS,-12.0,3988.0,NO
71,2,122,26,7|29|28|8,78.1,YES,12.0,LOSS,-12.0,3976.0,NO
71,3,123,34,8|30|23|11,72.9,NO,0,,0,3976.0,YES
71,4,124,16,7|29|28|0,75.4,NO,0,,0,3976.0,NO
71,5,125,14,36|13|11|20,75.6,NO,0,,0,3976.0,YES
71,6,126,29,20|1|14|30,73.9,YES,12.0,LOSS,-12.0,3964.0,NO
71,7,127,24,8|30|23|34,71.8,YES,24.0,WIN,48.0,4012.0,YES
71,8,128,11,16|24|33|1,70.2,YES,24.0,WIN,48.0,4060.0,YES
71,9,129,7,7|29|28|21,66.7,YES,12.0,WIN,24.0,4084.0,YES
71,10,130,17,19|15|4|20,75.5,YES,12.0,LOSS,-12.0,4072.0,NO
71,11,131,11,6|34|27|0,70.8,YES,12.0,LOSS,-12.0,4060.0,NO
71,12,132,13,7|29|28|21,74.2,NO,0,,0,4060.0,NO
71,13,133,18,16|24|33|1,73.0,NO,0,,0,4060.0,NO
71,14,134,34,6|34|27|36,73.0,NO,0,,0,4060.0,YES
71,15,135,34,7|29|28|16,72.2,YES,12.0,LOSS,-12.0,4048.0,NO
71,16,136,3,7|29|28|34,68.7,YES,24.0,LOSS,-24.0,4024.0,NO
71,17,137,10,16|24|33|34,70.1,YES,24.0,LOSS,-24.0,4000.0,NO
71,18,138,29,6|34|27|21,64.2,NO,0,,0,4000.0,NO
71,19,139,23,34|17|6|8,64.2,NO,0,,0,4000.0,YES
71,20,140,7,24|5|16|4,63.8,NO,0,,0,4000.0,NO
71,21,141,3,20|1|14|17,70.5,YES,24.0,LOSS,-24.0,3976.0,NO
71,22,142,1,16|24|33|10,71.9,YES,36.0,LOSS,-36.0,3940.0,NO
71,23,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,4012.0,YES
71,24,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3976.0,NO
71,25,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4048.0,YES
71,26,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4120.0,YES
72,1,122,26,7|29|28|8,68.1,YES,12.0,LOSS,-12.0,3988.0,NO
72,2,123,34,8|30|23|11,62.9,YES,12.0,WIN,24.0,4012.0,YES
72,3,124,16,7|29|28|0,72.1,YES,12.0,LOSS,-12.0,4000.0,NO
72,4,125,14,36|13|11|20,73.9,YES,12.0,WIN,24.0,4024.0,YES
72,5,126,29,20|1|14|30,75.3,YES,12.0,LOSS,-12.0,4012.0,NO
72,6,127,24,8|30|23|34,70.9,YES,12.0,WIN,24.0,4036.0,YES
72,7,128,11,16|24|33|1,69.7,YES,12.0,WIN,24.0,4060.0,YES
72,8,129,7,7|29|28|21,66.5,YES,12.0,WIN,24.0,4084.0,YES
72,9,130,17,19|15|4|20,75.4,YES,12.0,LOSS,-12.0,4072.0,NO
72,10,131,11,6|34|27|0,70.7,YES,12.0,LOSS,-12.0,4060.0,NO
72,11,132,13,7|29|28|21,74.3,NO,0,,0,4060.0,NO
72,12,133,18,16|24|33|1,73.0,NO,0,,0,4060.0,NO
72,13,134,34,6|34|27|36,73.0,NO,0,,0,4060.0,YES
72,14,135,34,7|29|28|16,72.2,YES,12.0,LOSS,-12.0,4048.0,NO
72,15,136,3,7|29|28|34,68.7,YES,24.0,LOSS,-24.0,4024.0,NO
72,16,137,10,16|24|33|34,70.1,YES,24.0,LOSS,-24.0,4000.0,NO
72,17,138,29,6|34|27|21,64.1,NO,0,,0,4000.0,NO
72,18,139,23,34|17|6|8,64.2,NO,0,,0,4000.0,YES
72,19,140,7,24|5|16|4,63.7,NO,0,,0,4000.0,NO
72,20,141,3,20|1|14|17,70.4,YES,24.0,LOSS,-24.0,3976.0,NO
72,21,142,1,16|24|33|10,71.9,YES,36.0,LOSS,-36.0,3940.0,NO
72,22,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,4012.0,YES
72,23,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3976.0,NO
72,24,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4048.0,YES
72,25,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4120.0,YES
73,1,123,34,8|30|23|11,72.9,YES,12.0,WIN,24.0,4024.0,YES
73,2,124,16,7|29|28|0,82.1,YES,12.0,LOSS,-12.0,4012.0,NO
73,3,125,14,36|13|11|20,80.6,YES,12.0,WIN,24.0,4036.0,YES
73,4,126,29,20|1|14|30,80.3,YES,12.0,LOSS,-12.0,4024.0,NO
73,5,127,24,8|30|23|34,77.3,YES,12.0,WIN,24.0,4048.0,YES
73,6,128,11,16|24|33|1,74.8,YES,12.0,WIN,24.0,4072.0,YES
73,7,129,7,7|29|28|21,71.0,YES,12.0,WIN,24.0,4096.0,YES
73,8,130,17,19|15|4|20,79.5,YES,12.0,LOSS,-12.0,4084.0,NO
73,9,131,11,6|34|27|0,74.3,YES,12.0,LOSS,-12.0,4072.0,NO
73,10,132,13,7|29|28|21,77.4,NO,0,,0,4072.0,NO
73,11,133,18,16|24|33|1,74.0,NO,0,,0,4072.0,NO
73,12,134,34,6|34|27|36,73.8,NO,0,,0,4072.0,YES
73,13,135,34,7|29|28|16,73.0,YES,12.0,LOSS,-12.0,4060.0,NO
73,14,136,3,7|29|28|34,69.4,YES,24.0,LOSS,-24.0,4036.0,NO
73,15,137,10,16|24|33|34,70.7,YES,24.0,LOSS,-24.0,4012.0,NO
73,16,138,29,6|34|27|21,64.6,NO,0,,0,4012.0,NO
73,17,139,23,34|17|6|8,64.6,NO,0,,0,4012.0,YES
73,18,140,7,24|5|16|4,64.2,NO,0,,0,4012.0,NO
73,19,141,3,20|1|14|17,70.9,YES,24.0,LOSS,-24.0,3988.0,NO
73,20,142,1,16|24|33|10,72.2,YES,36.0,LOSS,-36.0,3952.0,NO
73,21,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,4024.0,YES
73,22,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3988.0,NO
73,23,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4060.0,YES
73,24,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4132.0,YES
74,1,124,16,7|29|28|0,72.1,YES,12.0,LOSS,-12.0,3988.0,NO
74,2,125,14,36|13|11|20,80.6,YES,12.0,WIN,24.0,4012.0,YES
74,3,126,29,20|1|14|30,80.3,YES,12.0,LOSS,-12.0,4000.0,NO
74,4,127,24,8|30|23|34,77.3,YES,12.0,WIN,24.0,4024.0,YES
74,5,128,11,16|24|33|1,74.3,YES,12.0,WIN,24.0,4048.0,YES
74,6,129,7,7|29|28|21,71.1,YES,12.0,WIN,24.0,4072.0,YES
74,7,130,17,19|15|4|20,79.8,YES,12.0,LOSS,-12.0,4060.0,NO
74,8,131,11,6|34|27|0,74.4,YES,12.0,LOSS,-12.0,4048.0,NO
74,9,132,13,7|29|28|21,77.5,NO,0,,0,4048.0,NO
74,10,133,18,16|24|33|1,73.7,NO,0,,0,4048.0,NO
74,11,134,34,6|34|27|36,73.7,NO,0,,0,4048.0,YES
74,12,135,34,7|29|28|16,72.9,YES,12.0,LOSS,-12.0,4036.0,NO
74,13,136,3,7|29|28|34,69.2,YES,24.0,LOSS,-24.0,4012.0,NO
74,14,137,10,16|24|33|34,70.6,YES,24.0,LOSS,-24.0,3988.0,NO
74,15,138,29,6|34|27|21,64.4,NO,0,,0,3988.0,NO
74,16,139,23,34|17|6|8,64.4,NO,0,,0,3988.0,YES
74,17,140,7,24|5|16|4,64.0,NO,0,,0,3988.0,NO
74,18,141,3,20|1|14|17,70.7,YES,24.0,LOSS,-24.0,3964.0,NO
74,19,142,1,16|24|33|10,72.1,YES,36.0,LOSS,-36.0,3928.0,NO
74,20,143,0,22|9|18|20,68.1,YES,36.0,WIN,72.0,4000.0,YES
74,21,144,9,29|18|7|0,69.5,YES,36.0,LOSS,-36.0,3964.0,NO
74,22,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4036.0,YES
74,23,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4108.0,YES
75,1,125,14,36|13|11|20,70.6,YES,12.0,WIN,24.0,4024.0,YES
75,2,126,29,20|1|14|30,80.3,YES,12.0,LOSS,-12.0,4012.0,NO
75,3,127,24,8|30|23|34,77.3,YES,12.0,WIN,24.0,4036.0,YES
75,4,128,11,16|24|33|1,74.3,YES,12.0,WIN,24.0,4060.0,YES
75,5,129,7,7|29|28|21,69.4,YES,12.0,WIN,24.0,4084.0,YES
75,6,130,17,19|15|4|20,81.7,YES,12.0,LOSS,-12.0,4072.0,NO
75,7,131,11,6|34|27|0,75.8,YES,12.0,LOSS,-12.0,4060.0,NO
75,8,132,13,7|29|28|21,78.6,NO,0,,0,4060.0,NO
75,9,133,18,16|24|33|1,74.2,NO,0,,0,4060.0,NO
75,10,134,34,6|34|27|36,74.2,NO,0,,0,4060.0,YES
75,11,135,34,7|29|28|16,73.5,YES,12.0,LOSS,-12.0,4048.0,NO
75,12,136,3,7|29|28|34,69.7,YES,24.0,LOSS,-24.0,4024.0,NO
75,13,137,10,16|24|33|34,71.0,YES,24.0,LOSS,-24.0,4000.0,NO
75,14,138,29,6|34|27|21,64.8,NO,0,,0,4000.0,NO
75,15,139,23,34|17|6|8,64.8,NO,0,,0,4000.0,YES
75,16,140,7,24|5|16|4,64.3,NO,0,,0,4000.0,NO
75,17,141,3,20|1|14|17,71.0,YES,24.0,LOSS,-24.0,3976.0,NO
75,18,142,1,16|24|33|10,72.3,YES,36.0,LOSS,-36.0,3940.0,NO
75,19,143,0,22|9|18|20,68.3,YES,36.0,WIN,72.0,4012.0,YES
75,20,144,9,29|18|7|0,69.7,YES,36.0,LOSS,-36.0,3976.0,NO
75,21,145,32,34|17|6|9,70.0,YES,36.0,WIN,72.0,4048.0,YES
75,22,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4120.0,YES
76,1,126,29,20|1|14|30,70.3,YES,12.0,LOSS,-12.0,3988.0,NO
76,2,127,24,8|30|23|34,77.3,YES,12.0,WIN,24.0,4012.0,YES
76,3,128,11,16|24|33|1,74.3,YES,12.0,WIN,24.0,4036.0,YES
76,4,129,7,7|29|28|21,69.4,YES,12.0,WIN,24.0,4060.0,YES
76,5,130,17,19|15|4|20,76.8,YES,12.0,LOSS,-12.0,4048.0,NO
76,6,131,11,6|34|27|0,75.6,YES,12.0,LOSS,-12.0,4036.0,NO
76,7,132,13,7|29|28|21,78.4,NO,0,,0,4036.0,NO
76,8,133,18,16|24|33|1,73.4,NO,0,,0,4036.0,NO
76,9,134,34,6|34|27|36,73.4,NO,0,,0,4036.0,YES
76,10,135,34,7|29|28|16,72.8,YES,12.0,LOSS,-12.0,4024.0,NO
76,11,136,3,7|29|28|34,69.2,YES,24.0,LOSS,-24.0,4000.0,NO
76,12,137,10,16|24|33|34,70.5,YES,24.0,LOSS,-24.0,3976.0,NO
76,13,138,29,6|34|27|21,64.3,NO,0,,0,3976.0,NO
76,14,139,23,34|17|6|8,64.3,NO,0,,0,3976.0,YES
76,15,140,7,24|5|16|4,63.8,NO,0,,0,3976.0,NO
76,16,141,3,20|1|14|17,70.6,YES,24.0,LOSS,-24.0,3952.0,NO
76,17,142,1,16|24|33|10,71.9,YES,36.0,LOSS,-36.0,3916.0,NO
76,18,143,0,22|9|18|20,67.9,YES,36.0,WIN,72.0,3988.0,YES
76,19,144,9,29|18|7|0,69.3,YES,36.0,LOSS,-36.0,3952.0,NO
76,20,145,32,34|17|6|9,69.7,YES,36.0,WIN,72.0,4024.0,YES
76,21,146,6,26|3|0|7,70.2,YES,36.0,WIN,72.0,4096.0,YES
76,22,147,10,1|33|20|9,63.4,YES,24.0,LOSS,-24.0,4072.0,NO
76,23,148,20,6|34|27|29,66.6,YES,24.0,LOSS,-24.0,4048.0,NO
76,24,149,24,1|33|20|9,59.0,NO,0,,0,4048.0,NO
76,25,150,32,11|36|30|1,55.6,NO,0,,0,4048.0,NO
76,26,151,36,7|29|28|6,59.1,NO,0,,0,4048.0,NO
